company,busnessrc,product,exposqtr,channel,p,sumInsured,yearsInsured,payFreq,occupancy,policyPremiscnt,locality,claimsExp,premiseSurveyed,stateRisk,buildingSI,contentsSI,stockSI,cusGoodsSI,otherItemsSI,accdamageSI,fireprotecAlarm,fireprotecBlanket,fireprotecBmonitored,fireprotecFexting,fireprotecHose,fireprotecMonitored,fireprotecMthermal,fireprotecNthermal,fireprotecNmonitored,fireprotecEpswall,fireprotecSprinklers,standardExcess,voluntaryExcess,underwriterAdjPerc,claimExpDiscountPerc,bundleSectionCount,FMAcommissionPerc,ContStockOtherSI,SECY_ALARMLNMON,SECY_CCTVUNK,SECY_DBOLLARD,SECY_DEADLOCKS,SECY_ELECTRONIC,SECY_FENCING,SECY_LIGHTING,SECY_SECUPER24,SECY_WBOLLARD,SECY_WINDOWBAR,SECY_WINDOWFLM,SECY_WINDOWLCK,SECY_ALARMDIAL,SECY_ALARMDIGI,SECY_ALARMDLL,SECY_DOORGRIL,SECY_WINDOWGRL,FFL_zone,walltype,rooftype,floortype,firep_fr_b,firep_fr_c,sec_fr_c,TEAL,mean_property_age,total_private_dwellings_2011,angle_from_road,babvic_score,difference_in_elevation,distance_to_road,fire_station_dist,ppdamage_score,police_station_dist,mvthefts_per_yr,suncorp_household_score,AREA,HousePrc,length_rddrv_301,length_rddrv_302,length_rddrv_303,length_rddrv_304,length_rddrv_306,length_rddrv_308,advdisadv,occ_cso_fire,yearOfConstr,datatype,weight,target
3,A-B,SMA,2013Q1,BROKER,RTFR,110000,2,A,TENANT,1,SUBSTGRND,C,NO,SA,0,100000,10000,0,0,110000,N,N,N,Y,N,N,N,N,N,N,N,250,-50,0,-0.035,4,0,110000,,,,Y,,,,,,,,,,,,,,2,,,,0,0,0,,65.93296753,265.7876005,0.194256354,14.64505731,0.316967793,38.10897772,1.929943764,19.63073066,0.629050762,1.819752003,5.613717552,3.93974,505000,5.230282775,0.491932502,0.206251327,0.156159731,4.388324025,2.697152613,1062.581565,OC_R_FF_01,,M,1,148572.2096
3,A-B,SMA,2013Q2,BROKER,RTFR,600000,2,A,TENANT,1,MAINRD,D,NO,QLD,0,600000,0,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.025,2,0,600000,,,,,,,,,,,,,,,,,,2,BRICK,ALLOYSTEEL,WOOD,0,0,0,,,,,,,,,,,,,60.4552,308000,,,,,,,,OC_R_FF_04,,M,1,697.4200002
3,A-B,SMA,2013Q3,BROKER,RTFR,361000,2,A,TENANT,1,MAINRD,C,NO,VIC,0,361000,0,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,-150,0,-0.035,4,0,361000,,,,Y,,,,,,,,,,,,,,1,,,,0,0,0,,65.14463588,248.4852801,-0.380025085,9.144197952,-0.289704272,27.18556348,2.029171248,14.74681973,0.89254543,0.381488829,5.799277845,10.5302,730000,1.944948639,0.284307709,0.845253298,0.367668709,1.096785376,0.719457002,1117.207967,OC_R_FF_01,,M,1,1245
3,A-B,SMA,2014Q4,BROKER,RTFR,77250,4,A,TENANT,1,SUBSTGRND,A,NO,QLD,0,77250,0,0,0,75000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.075,3,0,77250,,,,Y,,,,,,,,,,,,,,2,CONCRETSTO,ALLOYSTEEL,CONCRETE,0,0,0,,,,0.274100707,16,0.376440461,145.8139939,2.2274548,4,2.162507352,10.25185972,9.206293706,5.45303,360000,1.040179088,,0.445768361,1.405632141,,0.579654671,866.1556519,OC_R_FF_03,,M,1,365
3,A-B,SMA,2013Q3,BROKER,RTFR,150000,2,A,TENANT,1,INDUST,C,NO,WA,0,150000,0,0,0,150000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.035,4,0,150000,,,Y,Y,,,,,,,,,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,21.7239171,198.3669744,0.401827265,19.66917894,0.500874024,45.1630183,2.229764458,19.00993491,0.571958858,3.324037467,5.592136304,6.34531,416000,0.732978341,0.125771598,3.176656829,0.835916706,2.35435706,0.546507092,1080.290093,,,M,1,4649.999994
3,A-B,SMA,2015Q4,BROKER,RTFR,251036,4,A,TENANT,1,MAINRD,A,NO,NSW,0,122004,11670,0,117362,236625,N,N,N,Y,N,N,N,N,N,N,SSPRINKLER,250,0,-0.1,-0.075,4,0,251036,,,,Y,,,,,,,,,,,,,,3,CONCRETSTO,ALLOYSTEEL,CONCRETE,-15,-35,0,,25.06980129,315.7689158,0.109453605,9.098996656,0.050570154,78.7625027,1.540468648,6.697372193,1.483456433,2.409328984,5.048447205,1858.11,265000,,0.964697063,1.629726989,,1.308637898,2.337577538,910.2722284,OC_R_FF_06,,T,1,23406.55997
3,A-B,SMA,2013Q1,BROKER,RTFR,31000,1,A,TENANT,1,MAINRD,D,NO,VIC,0,21000,10000,0,0,31000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.025,2,0,31000,,,,Y,,,,,,,,,,,,,,2,BRICK,CONCRETSLA,CONCRETE,0,0,0,,19.54646019,315.0165687,0.164010562,11.15139085,0.543548761,46.44255141,1.194315907,14.9773106,1.368266737,0.871664285,5.488216468,29.1442,331000,1.44470759,1.37714723,0.86288361,0.859028477,0.736917619,1.13523269,1001.79877,OC_R_FF_02,,M,1,34762.49999
3,A-B,SMA,2015Q1,BROKER,RTFR,680000,2,A,TENANT,2,INDUST,C,NO,QLD,0,80000,600000,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,750,0,-0.035,4,0,680000,,,,Y,,,,,,Y,,,,,,,,2,IRONSTEFR,ALLOYSTEEL,CONCRETE,0,0,2,,,,,,,,,,,,,6095.91,255000,,,,,,,,OC_R_FF_04,,M,1,43038.72991
3,A-B,SMA,2013Q4,BROKER,RTFR,1950000,0,A,TENANT,1,MAINRD,,NO,TAS,0,1950000,0,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,4,0,1950000,,,,Y,,,,,,,,,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,5,5,2,,74.43916921,343.3320485,1.774299678,14.82891566,0.753658537,51.33491372,0.979963237,16,1.185628202,2.099998474,4.468085106,21.9883,275000,1.251620789,1.205311848,4.311592485,0.809664954,0.780851203,0.237835838,1039.681866,OC_R_FF_02,,M,1,850.0000002
3,A-B,SMA,2015Q1,BROKER,RTFR,50000,0,A,TENANT,1,MAINRD,D,NO,TAS,0,45000,5000,0,0,50000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.025,4,0,50000,,,Y,Y,,,,,,,,,,,,,,2,CONCRETSTO,ALLOYSTEEL,CONCRETE,-15,-35,0,,34.00069843,201.3444864,0.090956704,10.10878059,0.607425308,49.65266943,0.542673307,11.68496813,0.638320767,6.159809856,5.951948052,180.381,171000,0.520295512,0.284378314,0.648816974,0.286135397,1.457974739,0.241307723,1007.112605,OC_R_FF_06,,M,1,50637.09987
3,A-B,SMA,2014Q4,BROKER,RTFR,315000,0,A,TENANT,3,SUBSTGRND,,NO,ACT,0,300000,15000,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,4,0,315000,,,Y,Y,,,,,,,,,,,,,,3,BRICK,ALLOYSTEEL,CONCRETE,-15,-35,0,,16.96996112,413.5777782,1.048166263,18.45798426,0.643566405,23.68754295,0.492020099,19.4478294,0.491680924,7.821994667,5.38563327,109.552,367000,6.454178982,0.733894585,,0.202761699,7.26104256,,1051.659625,OC_R_FF_07,,T,1,30227.52
3,A-B,SMA,2015Q3,BROKER,RTFR,484100,1,A,TENANT,3,INDUST,D,NO,QLD,0,442900,41200,0,0,250000,N,N,N,Y,N,N,N,N,N,N,N,250,-150,0,-0.025,4,0,484100,,,,,,,,,,,,,,,,,,0,CONCRETSTO,ALLOYSTEEL,CONCRETE,-15,-35,0,,,,0.925101478,13.2,0.182608696,491.6833511,1.698461937,2.4,3.009829067,1.297478232,7.90022173,71.2199,411500,3.98730033,,0.61517154,1.582765325,,0.818326911,992.6508812,OC_R_FF_04,,T,1,13779.61995
3,A-B,SMA,2015Q2,BROKER,RTFR,149350,1,A,TENANT,1,MAINRD,,NO,NSW,0,133900,15450,0,0,149350,N,N,N,Y,N,N,N,N,N,N,N,250,0,0.394399999,0,3,0,149350,,,,Y,,,,,,,,,,,,,,2,,,,0,0,2,,24.09937971,265.9600573,0.143109885,9.983922532,0.74001022,79.66743735,1.31942781,9.02381504,2.337048107,1.772834727,5.025973261,4711.83,220000,0.883143423,,2.358789196,,0.765941209,1.096351991,946.7739944,OC_R_FF_04,,T,1,161065.2499
3,B-A,SME,2014Q2,SUNRISE,RTFR,101404,15,A,TENANT,1,INDUST,,NO,NSW,0,78811,15000,0,7593,0,N,N,N,N,N,N,N,N,N,N,N,250,-150,0,0,3,0,101404,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,27.54445645,282.7138558,0.053901623,1.934962034,0.176729191,47.94759339,0.930841349,6.920435787,1.939613151,0.210730074,6.151457541,11.6824,720000,,2.12103756,,0.248787303,1.286545097,0.3045315,1079.695461,OC_R_FF_08,,M,1,16391.93005
3,B-S,SME,2014Q2,BROKER,RTFR,293000,11,A,TENANT,2,MAINRD,B,UNKNOWN,SA,0,83000,210000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,-150,0,-0.05,4,0,293000,,,,Y,,,,,,,,Y,Y,,,,,0,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,10.99453484,104.1410742,0.370828512,13.944,-0.36,181.0820063,0.602236067,18.9888,2.179901423,0.791039717,6.141509434,27.0435,230000,5.345508621,0.684722641,0.637613149,0.658884324,0.400632038,,934.8973615,OC_R_FF_05,,M,1,4297.749989
3,B-A,SME,2014Q3,SUNRISE,RTFR,103962,11,A,TENANT,1,INDUST,A,NO,NSW,0,89076,14886,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.075,4,0,103962,,,,Y,,,,,,,,Y,Y,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,27.01161994,306.0189231,0.763674569,5.625276916,0.52758216,75.1941177,0.875497848,11.23515729,0.939413408,7.58503619,4.870709521,32.8989,340000,1.210419183,0.711691736,,0.589071389,1.825304825,0.559904355,911.6514044,OC_R_FF_08,,M,1,47513.93006
3,B-S,SME,2013Q1,SUNRISE,RTFR,572480,9,A,TENANT,1,INDUST,A,NO,VIC,0,117209,455271,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,-0.075,3,0,572480,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,29.38150485,274.3488297,-0.02406757,12.63316444,0.018175142,33.91950976,3.007020915,15.60690926,3.329314202,2.874421161,4.825172563,12.4758,270000,0.679657293,0.866413116,2.4923909,0.377937404,0.926817179,0.532745881,957.9385297,OC_R_FF_04,,T,1,24365.91998
3,O-P,SME,2013Q1,SUNRISE,RTFR,73000,8,A,TENANT,1,MAINRD,A,NO,NSW,0,73000,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,-0.075,3,0,73000,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,,,0.944373402,4.361613468,0.572047579,46.08212002,0.332558752,12.03841987,0.402989882,2.544931346,4.890077712,0.962403,,0.454748033,0.362071061,1.291470549,0.939930832,6.22381564,0.333833226,1084.037828,OC_R_FF_01,,T,1,34291.54998
3,B-E,SME,2013Q4,SUNRISE,RTFR,1500000,8,A,TENANT,1,MAINRD,P,YES,NSW,0,500000,1000000,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0.15,5,0,1500000,,,,Y,,,,,,,,Y,,,Y,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,31.79476811,236.3900576,-0.122487456,2.591080877,-0.304622975,40.07493951,1.373818643,8.005039053,1.1647907,4.109757367,5.169100212,15.0701,359000,2.42386446,0.812735542,1.850598996,0.40710853,4.392634449,0.351561719,971.1082391,OC_R_FF_08,,M,1,14045.72998
3,R-P,SME,2015Q4,SUNRISE,RTFR,879069,11,A,TENANT,1,MAINRD,A,UNKNOWN,NSW,0,749594,54517,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.1,-0.075,4,0,804111,,,,Y,,,,,,,,Y,Y,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,25.47759048,343.7285303,-0.985492946,8,-1.538961039,49.76969811,1.066386414,4,4.34921036,0.5,6.15625,122.042,320000,,7.161372243,1.870555946,0.115417564,0.51561736,2.736407922,985.0128138,OC_R_FF_04,,M,1,3819.900015
3,B-S,SME,2014Q2,SUNRISE,RTFR,125675,8,A,TENANT,1,MAINRD,A,NO,NSW,0,22175,103500,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.2,-0.075,4,0,125675,,,,Y,,,,,,,,Y,,,,,,3,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,18.07641849,228.6321598,0.287210938,2.10251285,0.814569536,92.81938732,2.222129495,4.608794974,3.493534085,2.15237059,6.602192362,918.77,365500,6.0141875,0.661532465,6.157567602,1.838382051,1.109081043,1.206769349,938.2684013,OC_R_FF_06,,M,1,103583.2097
3,B-A,SME,2014Q4,SUNRISE,RTFR,547192,8,A,TENANT,1,INDUST,A,UNKNOWN,QLD,0,517500,29692,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,-0.075,4,0,547192,,,,Y,,,,,,,,Y,Y,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,31.54699514,207.4066098,-0.062088773,17.0542912,-0.098870056,40.50239436,2.117252051,10.86564299,2.244277139,1.575340166,4.678885631,4.73359,321500,1.932524816,,1.328034082,0.284912515,,0.859534743,1016.927336,OC_R_FF_04,,M,1,10430.07999
3,B-S,SME,2014Q2,SUNRISE,RTFR,754559,7,A,TENANT,1,MAINRD,A,UNKNOWN,NSW,0,482051,107123,0,165385,0,N,N,N,N,N,N,N,N,N,N,N,250,0,-0.25,-0.075,5,0,754559,Y,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,71.58796697,234.9551227,-0.061384148,4.028770422,-0.068721286,41.31913129,0.860309256,10.93660092,0.853828775,2.316357182,4.71244856,5.74412,543500,1.879312825,0.369448758,4.607428337,0.313606667,5.184909352,0.526664819,998.4254975,OC_R_FF_05,,M,1,38371.35003
3,O-P,SME,2013Q1,SUNRISE,RTFR,34000,7,A,TENANT,1,SUBSTGRND,E,NO,VIC,0,15000,4000,0,15000,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,3,0,34000,,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,5.444631201,289.9576983,3.667063955,14.16496782,2.204299997,30.76435497,0.514212295,16.15814566,0.370231258,4.826226732,6.120303904,2.74413,297500,1.590046085,0.401390804,0.132801072,0.190925737,0.305714231,0.274780558,1030.892383,OC_R_FF_02,,T,1,4526.080007
3,A-S,SMI,2013Q4,BROKER,RTFR,270000,1,A,TENANT,1,MAINRD,D,NO,VIC,0,250000,20000,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.025,4,0,270000,,,,Y,,,,,,,,,,,,,,1,CONCRETSTO,CONCRETE,CONCRETE,0,0,0,,12.72045566,361.8425279,0.000877751,10.26738267,-0.037780645,32.32100244,1.829811346,15.02916624,3.518618726,1.105053143,5.113861103,46.1785,390000,1.457290261,1.799544738,0.67321048,0.293767607,0.923109628,1.10699006,1052.053145,OC_R_FF_07,,M,1,17261.61996
3,A-S,SMI,2013Q3,BROKER,RTFR,1700000,1,A,TENANT,1,INDUST,D,UNKNOWN,VIC,0,1000000,700000,0,0,0,N,N,N,Y,Y,N,N,N,N,N,N,250,0,0,-0.025,3,0,1700000,,,,Y,,,,,,,,Y,,,,,,1,,,,0,0,0,,,,0.668523386,,0.367256637,41.38883841,3.556673072,,2.323815975,7.480786318,7.224858757,24.3933,325000,2.854287196,0.520881094,5.918268115,0.560546922,1.469575825,1.268024952,,,,M,1,23407.76001
3,A-S,SMI,2013Q4,BROKER,RTFR,500000,1,A,TENANT,1,MAINRD,D,NO,QLD,0,100000,400000,0,0,0,N,N,N,Y,N,N,N,N,Y,N,N,250,0,0,-0.025,3,0,500000,,,,Y,,,,,,,,,,,,,,4,,,,0,0,0,,,,,,,,,,,,,364.12,255000,,,,,,,,OC_R_FF_04,,T,1,24831.60014
3,A-S,SMI,2015Q1,BROKER,RTFR,310000,2,A,TENANT,2,MAINRD,G,NO,VIC,0,300000,10000,0,0,0,N,N,N,Y,Y,N,N,N,Y,N,N,250,0,0,0.1,4,0,310000,,,,Y,,,,,,,,,,,,,,1,,,,0,0,0,,34.95605078,268.1229645,0.110005329,13.5093633,0.049438202,20.44874951,3.420960324,15.7670412,3.34976165,2.412611463,3.060415849,5.11523,270000,0.800741726,0.998782222,2.272915288,0.247161686,1.068956725,0.782493257,806.29549,OC_R_FF_06,,M,1,9534.250001
3,A-S,SMI,2013Q3,BROKER,RTFR,418000,0,A,TENANT,3,INDUST,,NO,VIC,0,400000,18000,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,3,0,418000,,Y,,Y,,Y,,,,,,,,,,,,1,,,,0,0,2,,12.03901827,568.9057246,-0.081561313,12.01288128,0.09575285,39.03750488,1.719129056,15.93040763,1.733005392,3.765570321,4.472982657,128.745,290000,1.954414846,6.640940873,1.534869087,0.634209135,1.031974835,1.406638854,984.6592797,OC_R_FF_04,,T,1,12740
3,A-S,SMI,2014Q1,BROKER,RTFR,160000,0,A,TENANT,1,MAINRD,,NO,NSW,0,10000,150000,0,0,0,N,N,N,Y,Y,N,N,N,N,N,N,250,0,0,0,3,0,160000,,,,Y,,,,,,,,,,,,,,0,BRICK,ALLOYWOOD,CONCRETE,0,0,0,,19.59913276,381.3215403,0.196601767,2.644017236,-0.68556701,97.40982434,1.860910128,7.485581704,1.982614115,3.634809886,4.334713596,10.4291,957500,1.069239043,0.391583333,6.448265852,0.728678664,,0.355997453,993.3466247,OC_R_FF_05,,T,1,5051.729995
3,A-S,SMI,2014Q1,BROKER,RTFR,220000,0,A,TENANT,1,MAINRD,,NO,NSW,0,220000,0,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,4,0,220000,,,,Y,,,,,,,,,,,,,,5,CONCRETSTO,ALLOYWOOD,CONCRETE,0,0,0,,19.68833575,322.9584367,0.252995042,7.368283357,0.142948718,89.2487734,0.92862465,4.357617227,1.873131586,1.044716897,6.351977107,90.5289,195000,9.921113383,0.634759869,,,1.62796083,0.780163617,939.5455504,,,M,1,8133.100006
3,A-S,SMI,2014Q4,BROKER,RTFR,20000,1,A,TENANT,1,MAINRD,D,NO,NSW,0,20000,0,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,-0.025,3,0,20000,,,,Y,,,,,,,,,,,,,,1,CONCRETSTO,ALLOYSTEEL,CONCRETE,0,0,2,,29.12910407,258.9513173,0.076060961,2.564243356,0.131060116,50.63541177,0.856402408,6.234131342,2.0219062,2.220546172,4.557098162,20.253,367000,1.0992376,0.963009998,1.424765406,0.367935309,4.569812962,0.496502102,884.4668373,OC_R_FF_07,,M,1,18896.54989
3,A-S,SMI,2014Q1,BROKER,RTFR,40000,0,A,TENANT,1,MAINRD,,NO,VIC,0,40000,0,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,3,0,40000,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,0,0,2,,70.84865437,238.7162292,0.032839445,14.88184453,0.009776755,26.18483574,1.230323767,17.35042956,0.520824569,3.253639789,5.065319149,3.69817,442500,0.540312069,0.481747967,0.161777896,0.410254912,0.62986881,0.425076382,1057.301706,OC_R_FF_04,,M,1,2281.82
3,A-S,SMI,2015Q3,BROKER,RTFR,220000,1,A,TENANT,1,MAINRD,D,NO,SA,0,200000,20000,0,0,0,N,N,N,Y,N,N,Y,N,Y,N,N,250,250,-0.1,-0.025,3,0,220000,Y,Y,,Y,,,,,,,,,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,5,5,0,,35.87967189,310.6763324,1.208849758,15.31100593,1.125323131,37.97249277,0.52797149,19.12298636,0.391591492,9.18897076,5.791272554,10.3875,350000,3.25009992,0.150081351,0.831427922,0.094853612,6.208090379,0.783053329,1001.192781,OC_R_FF_07,,T,1,108118.18
3,A-S,SMI,2014Q2,BROKER,RTFR,165000,0,A,TENANT,1,MAINRD,,NO,VIC,0,160000,5000,0,0,0,N,N,N,Y,N,N,N,N,Y,N,N,250,250,-0.1,0,3,0,165000,Y,,,Y,,,,,,,,,,,,,,1,BRICK,CONCRETE,CONCRETE,0,0,0,,26.93080809,271.1434584,-0.129935397,7.569788831,-0.18947764,29.64722775,3.398085947,13.45875947,1.434413531,0.227615073,5.646293342,10.9319,470000,2.481027527,0.391635269,0.931233578,1.207073254,1.055714295,0.779245524,1057.027934,OC_R_FF_07,,M,1,181891.0599
3,A-S,SMI,2015Q3,BROKER,RTFR,15000,1,A,TENANT,1,MAINRD,E,NO,QLD,0,10000,5000,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,4,0,15000,Y,Y,,Y,,,,Y,,,,,,,,,,2,CONCRETSTO,ALLOYSTEEL,CONCRETE,0,0,5,,7.736171452,337.3361558,0.264048736,16.21379526,0.363723608,38.86291607,1.246159439,8.656054931,2.513250496,1.022752445,3.745644599,41.5051,247000,2.161693068,,7.249867348,1.431173227,,1.045915342,974.0408011,OC_R_FF_06,,M,1,14750
3,A-S,SMI,2015Q2,BROKER,RTFR,750000,0,A,TENANT,1,MAINRD,,UNKNOWN,VIC,0,250000,500000,0,0,0,N,N,N,Y,Y,N,N,N,N,N,N,250,0,0,0,3,0,750000,,Y,,Y,,,Y,,,Y,Y,,,,,,,1,CONCRETSTO,ALLOYSTEEL,CONCRETE,0,0,3,,46.55980069,265.9521922,0.033741964,10.32678473,-0.024264425,29.98301142,1.362891258,14.76950747,1.506647592,4.0511463,6.173790632,4.58531,325000,1.597674412,0.348702886,1.354924678,0.338800157,1.690928274,1.547521403,1038.381136,OC_R_FF_05,,M,1,2539.019995
3,A-S,SMI,2015Q4,BROKER,RTFR,1676222,1,A,TENANT,1,MAINRD,D,UNKNOWN,QLD,0,1196345,0,0,479877,0,N,N,N,Y,Y,Y,N,N,N,N,N,250,750,0,-0.025,4,0,1676222,,Y,,Y,,Y,,,,Y,,,,,,,,8,IRONSTEFR,ALLOYSTEEL,CONCRETE,5,5,2,,21.70379731,300.3889305,0.100137602,15.43661225,-0.676625239,85.97800937,676.417847,9.131545474,1.497511695,0.473712005,5.920438528,3397.13,260000,0.96380811,,,2.519892404,,1.698159682,1048.225226,OC_R_FF_08,,M,1,28645.96999
3,A-S,SMI,2014Q4,BROKER,RTFR,2500000,0,A,TENANT,1,INDUST,,NO,QLD,0,2000000,500000,0,0,0,Y,N,N,Y,Y,Y,N,N,N,N,N,250,0,0,0,4,0,2500000,Y,,,Y,,Y,Y,,Y,Y,Y,,,,,,,2,CONCRETSLA,ALLOYSTEEL,CONCRETE,50,30,3,,21.91929611,248.9266794,1.488753077,14.82593887,1.593716434,55.64175381,1.660267209,4.761921397,1.589597795,3.870113793,6.000750939,17.2853,460000,0.78062544,,0.680034703,1.454356873,9.83599121,1.399973133,998.1702164,,,T,1,1351780.533
3,A-S,SMI,2015Q2,BROKER,RTFR,1520000,0,A,TENANT,1,MAINRD,,NO,VIC,0,1500000,20000,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,250,0,0,0,3,0,1520000,,Y,,Y,,,,,,,,,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,2,,64.31084242,233.0932705,0.332134602,12.81647523,0.094531391,32.70992669,0.782192999,15.73135608,0.958103345,7.651026569,4.640272263,5.9269,318750,2.917017594,0.34941586,0.176617541,0.334671287,0.893142904,0.592845484,957.4864344,OC_R_FF_06,,M,1,497658.1701
3,S-F,SMK,2013Q1,SUNRISE,RTFR,98761,5,A,TENANT,1,MAINRD,A,NO,VIC,0,98761,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,100,0,0.539999999,-0.075,4,0,98761,Y,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,,,,,24.94246178,307.6251189,-0.144618616,10.22095032,0.072376101,34.70652038,2.307829639,13.65507559,0.96919286,1.839930284,4.615873857,8.36162,403500,0.821965708,0.476230152,1.271028493,1.914371546,1.386673035,1.207291971,991.4752599,,,M,1,1514.580006
3,S-F,SMK,2013Q4,SUNRISE,RTFR,432617,5,A,TENANT,4,MAINRD,E,NO,VIC,0,160684,0,0,148385,0,N,N,N,N,N,N,N,N,N,N,N,100,0,0,0,4,0,309069,,,,Y,,,,,,,,Y,,,Y,,,,BRICK,ALLOYSTEEL,CONCRETE,,,,,,,,,,,,,,,,6.84394,405000,,,,,,,,,,M,1,9512.299988
3,S-F,SMK,2013Q4,SUNRISE,RTFR,19750,5,A,TENANT,2,MAINRD,A,NO,VIC,0,19750,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,100,0,0,-0.075,4,0,19750,,,,Y,,,,,,,,Y,Y,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,,,,,28.21874185,245.366083,-0.421603007,11.6796748,-0.274642093,33.84849114,1.053053968,14.16151762,1.263128437,8.139502012,3.95003273,12.0152,265625,1.47243174,0.553568707,0.88118067,0.653147823,0.590637202,0.993449692,798.2609734,,,M,1,21866.84001
3,U-Q,SMK,2013Q3,SUNRISE,RTFR,109267,5,A,TENANT,1,MAINRD,E,NO,NSW,0,109267,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,0,0,4,0,109267,,,,Y,,,,,,,,Y,,,,,,1,BRICK,ALLOYSTEEL,CONCRETE,,,,,21.51730428,226.9628316,0.204192033,8.087118084,-0.014370993,67.87213353,1.048043537,6.186003303,1.123676132,0.637751535,5.785916217,1220.13,340000,0.725608728,0.807301743,8.595236166,,0.980725553,0.727835547,973.1001548,OC_R_FF_02,,M,1,2764.619995
3,U-S,SMK,2014Q3,SUNRISE,RTFR,630706,6,A,TENANT,1,MAINRD,P,UNKNOWN,WA,0,615954,14752,0,0,0,N,N,N,N,N,N,N,N,N,N,N,250,0,1.305,0.15,4,0,630706,,,,Y,,,,,,,,Y,,,Y,,,1,BRICK,ALLOYSTEEL,CONCRETE,0,0,0,,30.6711475,233.9701448,0.473100898,19.43350088,0.290527479,43.96410148,2.208991743,18.66743649,0.988448874,1.234872588,5.051331465,6.38101,669500,1.198240026,0.551735047,0.634935949,0.485165968,3.697223629,0.584648995,1089.67444,,,T,1,153446.2698
3,U-X,SMK,2014Q4,SUNRISE,RTFR,110631,6,A,TENANT,1,MAINRD,P,NO,VIC,0,92194,18437,0,0,0,N,N,N,N,N,N,N,N,N,N,N,0,0,2.5,0.15,4,0,110631,,,,Y,,,,,,,,Y,,,,,,2,BRICK,ALLOYSTEEL,CONCRETE,,,,,28.67683,251.3196108,-0.19043072,11.96660668,-0.073857302,37.16348789,1.522744813,15.32373525,0.970867736,1.359591254,5.384185304,22.7036,347000,0.756388631,0.613938266,0.542742405,0.472901524,1.053674831,0.610678783,986.2508554,OC_R_FF_04,,M,1,108389.3597
